id,hotel_cluster
12804,52 34 4 1 46
12805,86 95 49 34 97
12806,65 22 75 88 27
12807,86 40 26 9 29
12808,9 85 14 31 35
12809,90 21 81 14 12
12810,32 90 58 16 43
12811,22 11 51 76 45
12812,78 75 63 15 92
12813,36 53 41 80 28
12814,34 32 45 56 15
12815,99 90 96 14 45
12816,61 59 53 11 94
12817,80 64 48 50 58
12818,38 82 94 65 1
12819,10 89 28 48 53
12820,67 93 91 15 15
12821,12 84 86 13 42
12822,92 70 93 49 79
12823,82 99 18 37 88
12824,73 96 71 28 52
12825,20 40 48 44 7
12826,61 23 53 26 31
12827,65 26 12 94 72
12828,25 75 32 59 13
12829,83 26 1 97 43
12830,60 55 11 87 95
12831,46 5 22 76 21
12832,14 17 81 77 82
12833,82 31 39 21 26
12834,3 4 75 65 34
12835,71 3 52 61 68
12836,43 57 59 24 75
12837,42 19 45 77 97
12838,17 52 69 65 83
12839,81 40 55 97 35
12840,62 69 24 7 11
12841,42 89 59 76 11
12842,35 64 12 45 62
12843,44 21 94 3 50
12844,90 23 12 6 40
12845,12 75 13 75 31
12846,75 55 47 83 29
12847,25 76 27 11 11
12848,35 61 18 45 43
12849,56 69 71 17 19
12850,41 49 12 5 20
12851,78 2 69 16 74
12852,11 89 27 66 96
12853,83 43 72 19 36
12854,29 76 42 29 3
12855,46 89 15 80 55
12856,26 40 73 40 37
12857,51 74 86 14 40
12858,66 51 55 31 5
12859,35 49 32 72 81
12860,19 85 35 67 53
12861,66 98 93 9 1
12862,73 50 77 72 57
12863,67 32 42 4 19
12864,41 46 69 95 20
12865,61 65 10 13 41
12866,47 48 7 81 92
12867,57 91 88 20 40
12868,18 63 78 97 44
12869,36 91 73 41 0
12870,18 94 41 92 81
12871,73 30 2 86 12
12872,52 51 96 88 80
12873,69 86 46 48 5
12874,35 88 12 45 60
12875,65 26 32 75 42
12876,49 46 76 46 46
12877,88 80 21 60 73
12878,22 85 27 28 44
12879,7 3 2 37 9
12880,40 9 24 59 77
12881,54 47 95 1 24
12882,76 61 49 36 57
12883,12 41 4 48 64
12884,60 40 92 52 81
12885,62 72 2 72 42
12886,22 89 53 94 36
12887,13 64 36 97 8
12888,45 49 73 53 38
12889,36 38 0 30 76
12890,41 35 15 73 77
12891,95 62 60 86 60
12892,64 34 9 91 52
12893,49 68 85 60 44
12894,84 12 10 17 29
12895,42 10 63 30 61
12896,4 75 50 84 6
12897,56 59 96 20 41
12898,41 2 54 83 81
12899,74 80 73 70 63
12900,44 80 87 31 7
12901,54 50 67 18 51
12902,92 82 25 88 59
12903,54 81 66 25 46
12904,71 10 76 37 46
12905,0 59 40 27 57
12906,82 37 7 1 86
12907,11 66 37 85 45
12908,36 68 37 39 34
12909,57 0 81 61 69
12910,18 78 6 16 7
12911,79 46 27 74 29
12912,31 89 54 51 93
12913,68 40 6 39 75
12914,76 74 26 42 38
12915,86 27 83 66 1
12916,57 57 0 11 49
12917,62 37 4 96 73
12918,21 69 87 30 31
12919,75 49 74 51 71
12920,74 5 81 1 18
12921,46 44 64 18 44
12922,27 57 97 41 51
12923,53 50 25 41 11
12924,85 79 61 82 45
12925,52 94 35 39 10
12926,35 86 74 51 47
12927,77 56 10 89 89
12928,70 67 40 77 43
12929,31 89 85 57 2
12930,17 77 15 61 73
12931,63 20 13 42 85
12932,17 16 43 26 70
12933,96 33 46 32 29
12934,62 26 86 34 78
12935,9 7 59 55 47
12936,65 60 15 1 62
12937,21 12 60 76 6
12938,12 7 76 76 55
12939,8 29 90 54 28
12940,58 56 52 7 42
12941,11 17 12 5 99
12942,83 88 25 35 17
12943,69 63 21 35 23
12944,77 97 33 48 41
12945,45 5 21 38 32
12946,81 18 13 62 84
12947,42 1 63 47 37
12948,47 51 76 79 67
12949,91 57 20 78 11
12950,38 29 36 10 72
12951,31 84 15 64 22
12952,40 18 86 83 26
12953,63 59 20 68 36
12954,5 5 22 11 63
12955,99 56 15 19 98
12956,47 71 94 25 71
12957,44 72 63 79 3
12958,43 19 65 73 22
12959,29 62 26 9 86
12960,43 62 65 62 41
12961,19 78 49 25 36
12962,64 49 29 18 11
12963,41 46 70 91 61
12964,6 41 46 42 66
12965,87 98 47 89 79
12966,50 40 35 85 43
12967,12 1 64 69 96
12968,29 0 8 15 23
12969,87 43 92 72 30
12970,14 67 24 39 43
12971,36 70 32 17 59
12972,81 92 43 30 36
12973,49 20 44 24 44
12974,90 81 32 43 82
12975,32 85 78 67 95
12976,13 73 80 55 82
12977,74 36 52 55 62
12978,8 85 59 62 47
12979,22 7 99 26 91
12980,85 79 16 5 2
12981,48 62 3 4 72
12982,39 60 54 78 24
12983,51 40 7 43 72
12984,25 62 79 51 67
12985,93 28 6 72 2
12986,56 88 9 83 30
12987,21 89 46 27 47
12988,71 5 50 73 77
12989,67 27 9 20 38
12990,80 47 47 0 11
12991,39 44 79 89 52
12992,99 77 55 20 67
12993,52 86 84 2 38
12994,46 59 33 47 49
12995,3 7 82 42 45
12996,82 96 36 56 77
12997,29 53 89 25 82
12998,9 61 18 29 6
12999,55 16 96 83 44
13000,64 38 85 13 67
13001,47 20 81 4 10
13002,67 0 26 39 16
13003,29 64 98 16 56
13004,74 23 90 65 17
13005,45 57 83 49 65
13006,37 41 84 33 64
13007,97 38 91 7 71
13008,15 23 48 86 67
13009,21 52 91 0 13
13010,64 32 22 89 87
13011,40 95 35 92 34
13012,89 19 33 86 11
13013,72 98 82 2 65
13014,77 28 95 6 4
13015,85 28 95 16 15
13016,97 17 23 25 0
13017,52 69 6 9 97
13018,86 97 30 30 63
13019,84 22 40 80 57
13020,25 2 25 7 84
13021,10 49 61 63 31
13022,96 30 3 10 86
13023,64 74 6 50 82
13024,51 80 72 20 80
13025,52 14 63 98 61
13026,53 74 92 60 85
13027,6 22 76 86 54
13028,12 25 55 71 97
13029,45 35 60 49 24
13030,88 65 72 57 92
13031,11 41 79 93 6
13032,4 83 3 91 39
13033,37 18 86 48 99
13034,67 0 88 10 70
13035,72 97 63 25 84
13036,42 22 68 4 80
13037,88 98 99 99 29
13038,57 72 28 84 33
13039,6 9 20 8 2
13040,46 31 99 82 77
13041,28 13 80 82 47
13042,1 82 45 98 98
13043,69 35 94 38 99
13044,79 31 71 94 17
13045,50 41 61 85 83
13046,6 90 24 67 40
13047,61 87 25 40 6
13048,91 73 0 32 75
13049,71 10 18 75 62
13050,47 49 18 81 85
13051,55 95 16 44 69
13052,76 52 15 93 56
13053,28 75 93 54 85
13054,15 66 64 71 35
13055,78 33 21 4 59
13056,62 50 66 58 44
13057,62 80 11 12 5
13058,71 94 21 98 20
13059,0 81 6 7 2
13060,6 88 24 69 32
13061,6 20 64 86 82
13062,35 10 50 99 40
13063,0 5 67 51 67
13064,39 62 85 95 82
13065,73 38 87 53 34
13066,22 4 39 53 43
13067,68 27 85 61 21
13068,75 72 91 22 4
13069,74 10 37 94 45
13070,62 93 48 91 75
13071,90 24 56 3 8
13072,8 38 91 99 54
13073,41 94 25 28 43
13074,94 18 83 64 44
13075,21 72 76 17 24
13076,60 32 93 48 59
13077,56 49 2 8 75
13078,67 89 42 64 61
13079,25 49 38 25 69
13080,81 63 25 69 22
13081,78 43 11 48 26
13082,68 12 71 24 11
13083,32 12 12 31 94
13084,21 52 4 67 78
13085,39 35 15 84 67
13086,39 28 97 23 9
13087,96 83 40 54 30
13088,25 42 4 28 35
13089,65 27 2 28 84
13090,79 57 31 44 91
13091,14 52 5 4 78
13092,41 13 42 46 87
13093,6 76 21 72 68
13094,51 21 5 45 88
13095,53 24 49 42 12
13096,40 64 61 12 89
13097,4 22 44 82 20
13098,84 98 80 63 3
13099,18 84 24 69 47
13100,22 61 14 23 58
13101,93 84 91 27 77
13102,14 67 59 89 40
13103,57 46 62 33 56
13104,47 9 61 61 45
13105,26 18 36 13 98
13106,74 94 98 57 27
13107,27 58 33 85 99
13108,88 52 59 97 29
13109,62 36 95 63 26
13110,71 17 65 21 54
13111,14 69 13 26 36
13112,65 17 97 40 41
13113,84 75 88 11 96
13114,11 35 52 50 21
13115,71 39 30 73 37
13116,34 63 42 46 69
13117,88 85 22 11 72
13118,67 9 76 53 32
13119,57 24 46 85 91
13120,70 76 48 88 63
13121,47 61 81 77 18
13122,60 96 92 91 88
13123,72 63 59 1 65
13124,89 99 57 55 79
13125,94 76 50 91 78
13126,78 86 68 12 28
13127,13 95 63 18 11
13128,11 95 53 25 10
13129,25 3 10 66 98
13130,52 5 12 71 8
13131,94 10 21 20 2
13132,27 66 80 6 51
13133,9 37 84 77 51
13134,78 28 12 14 29
13135,39 69 23 69 16
13136,63 6 88 19 29
13137,35 29 15 59 93
13138,19 79 81 91 29
13139,48 96 24 78 26
13140,32 85 10 48 5
13141,17 52 34 11 97
13142,50 5 51 23 10
13143,51 91 39 28 23
13144,33 8 61 67 51
13145,34 79 6 67 1
13146,86 34 16 60 46
13147,80 67 56 76 80
13148,13 10 55 52 69
13149,55 28 45 60 26
13150,83 66 24 46 15
13151,1 3 89 36 99
13152,95 18 82 49 83
13153,68 82 79 0 52
13154,58 29 47 99 31
13155,19 41 44 31 95
13156,59 97 87 98 12
13157,22 11 38 97 86
13158,92 49 33 93 16
13159,97 85 45 76 83
13160,5 61 18 34 19
13161,41 58 56 60 95
13162,75 54 86 35 66
13163,64 68 57 54 43
13164,34 2 64 36 16
13165,35 31 65 0 21
13166,26 62 85 55 10
13167,31 50 58 12 68
13168,2 71 5 98 47
13169,54 27 3 10 40
13170,39 28 13 59 16
13171,20 75 50 62 59
13172,45 8 10 95 9
13173,62 26 9 40 28
13174,90 19 11 79 96
13175,32 94 6 46 29
13176,98 13 45 6 11
13177,77 96 83 75 95
13178,44 98 20 34 52
13179,60 45 21 37 25
13180,42 91 90 77 83
13181,95 38 66 22 26
13182,35 13 14 29 13
13183,45 97 23 86 96
13184,23 88 41 77 34
13185,54 8 74 21 16
13186,51 39 74 56 88
13187,17 10 71 78 0
13188,72 98 30 25 86
13189,34 87 87 76 53
13190,41 20 14 23 99
13191,25 60 32 90 46
13192,46 23 44 48 86
13193,6 6 50 55 79
13194,60 73 73 30 9
13195,66 7 83 57 54
13196,9 31 55 12 57
13197,4 20 79 98 96
13198,33 80 15 91 81
13199,5 7 80 16 44
13200,83 92 10 47 73
13201,61 64 66 91 87
13202,53 1 88 61 89
13203,22 11 17 13 77
13204,55 70 6 76 23
13205,12 25 17 15 39
13206,49 61 31 76 58
13207,76 78 16 9 33
13208,47 17 26 74 58
13209,15 59 44 94 37
13210,44 94 33 22 95
13211,71 41 71 49 61
13212,25 71 10 26 41
13213,21 48 31 57 38
13214,39 15 23 53 47
13215,75 66 4 61 53
13216,83 72 16 2 29
13217,55 68 91 66 92
13218,33 58 69 57 5
13219,24 87 22 76 11
13220,36 64 60 1 33
13221,67 84 37 41 19
13222,16 86 93 92 72
13223,53 58 95 13 1
13224,31 55 57 94 64
13225,68 2 7 38 57
13226,43 43 91 99 0
13227,6 41 67 92 65
13228,66 46 63 89 89
13229,50 0 38 14 48
13230,69 20 53 18 46
13231,91 45 62 28 17
13232,85 56 22 26 9
13233,89 49 5 94 35
13234,0 64 92 25 47
13235,77 97 67 99 60
13236,43 27 13 5 20
13237,64 1 18 83 48
13238,3 98 44 76 87
13239,5 85 0 31 44
13240,24 65 8 9 88
13241,58 98 90 72 29
13242,65 86 60 9 30
13243,64 96 8 87 84
13244,5 98 57 47 74
13245,12 28 22 93 82
13246,57 36 30 52 42
13247,4 1 23 4 21
13248,35 19 66 29 23
13249,68 51 15 74 13
13250,50 42 17 55 8
13251,56 83 82 96 67
13252,15 47 92 76 82
13253,54 81 28 8 28
13254,91 89 80 22 38
13255,59 91 65 15 32
13256,80 58 75 8 34
13257,59 20 39 78 55
13258,42 63 1 35 81
13259,30 18 8 80 51
13260,36 74 97 95 96
13261,58 99 20 46 53
13262,33 35 67 97 32
13263,69 18 88 47 67
13264,25 17 64 5 59
13265,33 47 61 60 44
13266,97 3 89 11 38
13267,81 98 78 57 53
13268,85 51 59 56 85
13269,10 75 95 89 5
13270,21 37 96 87 56
13271,7 27 96 92 15
13272,55 12 98 83 68
13273,74 91 97 83 63
13274,17 70 70 29 32
13275,10 27 84 67 7
13276,35 11 65 53 32
13277,48 71 72 81 83
13278,40 58 38 70 36
13279,57 73 26 46 52
13280,97 80 30 51 95
13281,46 72 69 57 26
13282,5 77 80 65 13
13283,58 69 99 16 50
13284,50 78 51 93 15
13285,75 39 82 8 81
13286,95 60 66 99 2
13287,62 91 29 28 46
13288,57 84 37 70 63
13289,47 95 18 0 93
13290,51 59 16 10 9
13291,59 13 81 77 33
13292,69 66 21 60 67
13293,93 39 56 23 38
13294,59 80 56 65 9
13295,82 46 98 36 96
13296,2 17 18 16 19
13297,15 3 86 44 19
13298,39 30 70 43 85
13299,47 10 62 97 72
13300,27 10 92 46 11
13301,20 83 23 41 73
13302,47 8 3 94 70
13303,49 84 58 58 80
13304,16 33 53 7 49
13305,9 96 97 18 32
13306,84 91 54 91 49
13307,50 4 17 79 7
13308,31 12 79 94 91
13309,21 42 5 48 63
13310,89 51 38 35 55
13311,36 99 50 61 12
13312,97 22 76 73 35
13313,42 52 65 79 10
13314,0 60 63 58 33
13315,73 91 34 4 80
13316,46 27 66 25 11
13317,71 81 82 2 18
13318,41 67 63 28 81
13319,29 32 88 99 7
13320,19 82 64 21 16
13321,56 23 74 92 26
13322,68 71 38 42 5
13323,90 82 51 94 71
13324,98 4 5 71 30
13325,52 62 28 38 29
13326,43 98 38 43 36
13327,9 3 21 1 60
13328,0 47 62 59 80
13329,63 53 97 2 25
13330,92 68 29 36 21
13331,31 1 78 63 14
13332,51 30 75 58 2
13333,1 22 40 63 31
13334,6 26 20 72 40
13335,11 7 12 46 53
13336,16 94 42 75 27
13337,54 16 61 81 88
13338,79 22 43 93 94
13339,7 98 58 21 50
13340,14 62 47 69 71
13341,47 17 98 83 79
13342,80 29 88 90 6
13343,0 14 82 10 70
13344,51 69 50 53 78
13345,37 1 24 40 19
13346,10 45 67 49 1
13347,85 48 74 20 63
13348,10 78 91 92 76
13349,63 34 29 46 37
13350,80 23 95 24 72
13351,10 3 79 95 24
13352,66 40 59 21 42
13353,5 20 25 88 8
13354,26 38 59 48 90
13355,36 18 39 82 43
13356,59 16 87 91 73
13357,44 0 46 50 47
13358,63 19 52 20 4
13359,49 49 81 67 50
13360,2 68 93 88 56
13361,17 61 24 4 25
13362,32 70 72 89 67
13363,75 45 75 23 7
13364,70 44 16 54 48
13365,66 18 42 37 90
13366,64 31 36 85 60
13367,96 40 99 74 94
13368,28 64 47 12 75
13369,18 68 40 13 29
13370,16 51 77 96 14
13371,70 97 92 91 10
13372,35 78 51 79 20
13373,3 18 69 4 87
13374,87 84 42 99 38
13375,75 75 47 52 77
13376,11 62 68 4 7
13377,84 72 96 4 95
13378,97 97 13 82 99
13379,82 48 42 21 92
13380,62 40 20 75 4
13381,19 15 47 34 29
13382,91 98 26 23 56
13383,80 74 51 18 31
13384,71 0 26 74 83
13385,37 53 40 44 0
13386,62 17 93 0 94
13387,89 16 15 51 42
13388,31 79 65 96 14
13389,94 95 24 78 2
13390,0 17 79 95 84
13391,98 15 31 39 10
13392,68 10 78 42 37
13393,96 90 60 57 34
13394,34 68 86 80 58
13395,13 93 68 87 31
13396,82 86 49 11 56
13397,1 91 15 16 83
13398,13 40 93 35 39
13399,92 73 46 57 68
13400,36 74 79 52 24
13401,40 87 75 52 54
13402,74 30 62 58 55
13403,79 74 42 42 24
13404,75 8 28 11 4
13405,66 59 56 40 7
13406,94 51 78 5 93
13407,47 85 11 54 11
13408,37 85 20 45 81
13409,11 25 33 64 25
13410,15 14 12 30 9
13411,45 75 20 87 52
13412,7 82 18 61 41
13413,87 43 20 83 30
13414,37 51 25 43 73
13415,67 73 18 2 23
13416,6 34 19 4 11
13417,45 16 43 31 19
13418,27 23 38 55 70
13419,98 22 0 84 94
13420,92 95 52 94 25
13421,83 2 73 69 8
13422,31 63 85 48 0
13423,12 93 78 92 41
13424,20 91 29 58 85
13425,73 10 87 99 77
13426,25 8 85 25 1
13427,28 10 65 41 73
13428,59 45 10 32 54
13429,59 69 94 41 57
13430,26 13 1 33 89
13431,99 2 18 22 96
13432,46 64 21 81 35
13433,66 72 46 86 38
13434,11 62 34 67 39
13435,11 75 26 59 7
13436,90 19 79 51 21
13437,79 69 45 5 44
13438,15 13 91 47 84
13439,43 47 84 53 16
13440,78 91 40 15 95
13441,77 51 5 94 83
13442,61 22 32 69 21
13443,97 2 20 16 26
13444,71 61 81 0 24
13445,48 56 34 77 91
13446,4 18 90 25 47
13447,73 95 81 81 34
13448,20 72 22 77 23
13449,5 92 49 13 96
13450,93 73 23 42 2
13451,88 19 0 67 99
13452,2 21 29 38 52
13453,24 93 53 97 41
13454,55 75 63 65 76
13455,93 58 42 14 86
13456,38 70 43 70 34
13457,80 78 74 99 53
13458,34 23 71 1 16
13459,98 44 18 29 93
13460,38 7 58 22 65
13461,17 37 60 6 9
13462,77 54 43 86 48
13463,47 30 38 19 57
13464,60 41 18 39 91
13465,65 7 75 94 98
13466,5 38 80 34 21
13467,38 33 46 48 97
13468,98 13 68 11 80
13469,77 73 79 70 39
13470,97 25 39 16 89
13471,0 78 40 69 82
13472,32 28 15 18 74
13473,51 78 27 22 0
13474,27 6 71 76 48
13475,4 10 90 30 16
13476,24 95 94 26 72
13477,93 39 2 27 64
13478,86 21 82 79 87
13479,18 60 69 78 16
13480,58 70 47 62 34
13481,57 53 44 10 49
13482,21 51 3 85 13
13483,86 1 63 32 55
13484,59 99 47 21 18
13485,0 95 4 96 92
13486,35 82 50 76 0
13487,17 99 17 27 50
13488,18 15 48 89 48
13489,20 82 31 75 13
13490,43 85 89 63 49
13491,15 35 28 2 0
13492,77 31 78 49 47
13493,6 2 45 74 67
13494,19 32 72 5 49
13495,50 17 24 25 73
13496,91 19 18 81 3
13497,85 63 40 86 85
13498,86 75 45 33 38
13499,52 65 53 30 92
13500,96 12 26 17 45
13501,0 78 93 41 23
13502,69 92 74 76 92
13503,56 51 95 87 63
13504,22 17 95 7 71
13505,21 14 58 28 39
13506,84 46 59 73 6
13507,90 74 81 79 38
13508,84 84 68 25 24
13509,43 63 82 63 68
13510,48 10 85 98 55
13511,60 95 6 0 94
13512,51 59 56 67 20
13513,58 23 60 57 95
13514,75 9 29 66 0
13515,92 50 12 95 61
13516,56 22 6 34 29
13517,14 92 30 34 99
13518,82 50 4 11 22
13519,73 73 79 51 90
13520,35 75 3 34 31
13521,67 16 77 30 51
13522,22 40 67 43 66
13523,32 75 24 15 48
13524,47 71 2 77 52
13525,8 23 49 34 56
13526,33 22 7 88 67
13527,26 83 13 88 55
13528,84 95 95 45 93
13529,96 98 22 69 14
13530,4 24 66 88 4
13531,24 40 68 87 56
13532,78 25 27 89 41
13533,77 38 65 30 95
13534,34 68 45 30 77
13535,15 36 63 60 73
13536,75 8 98 77 91
13537,47 47 75 52 40
13538,26 60 39 84 34
13539,9 55 62 6 84
13540,48 96 94 72 40
13541,76 6 94 10 15
13542,29 50 48 35 99
13543,79 91 49 16 55
13544,60 36 23 1 76
13545,49 39 76 78 73
13546,51 31 5 21 20
13547,77 53 70 4 91
13548,40 30 52 25 99
13549,49 20 29 10 97
13550,46 11 87 98 56
13551,46 74 36 8 50
13552,8 99 79 50 35
13553,73 45 80 3 44
13554,67 26 58 54 96
13555,81 7 31 62 67
13556,35 63 29 92 25
13557,88 30 1 41 30
13558,72 50 74 70 92
13559,94 64 80 74 6
13560,77 92 42 26 61
13561,97 69 28 4 12
13562,64 67 47 42 28
13563,76 90 23 45 16
13564,0 73 1 70 30
13565,20 47 97 2 65
13566,77 85 4 74 57
13567,83 22 37 47 13
13568,6 75 58 44 91
13569,36 82 14 58 77
13570,41 25 4 46 73
13571,11 70 69 78 75
13572,99 17 41 13 17
13573,77 6 7 99 86
13574,52 90 30 87 40
13575,53 10 93 57 12
13576,53 2 82 97 56
13577,33 96 10 38 45
13578,10 60 8 85 84
13579,49 34 81 4 83
13580,13 70 24 64 84
13581,57 22 41 4 32
13582,57 75 5 6 84
13583,87 70 40 20 91
13584,43 55 39 88 84
13585,7 9 10 49 18
13586,92 89 11 38 89
13587,93 32 24 53 72
13588,55 48 50 28 49
13589,5 4 60 2 37
13590,85 17 75 16 92
13591,10 24 15 33 82
13592,33 61 27 85 23
13593,41 69 48 78 87
13594,11 19 17 31 21
13595,79 98 13 77 46
13596,2 85 6 72 69
13597,43 34 97 98 16
13598,94 11 94 52 44
13599,98 59 69 1 54
13600,17 76 86 22 47
13601,12 0 61 63 40
13602,82 69 69 79 32
13603,77 67 24 47 83
13604,13 42 61 21 41
13605,18 78 70 39 26
13606,93 83 68 49 49
13607,63 82 66 92 10
13608,51 39 85 32 59
13609,36 70 10 17 6
13610,3 33 3 9 80
13611,98 87 80 36 66
13612,70 98 38 69 29
13613,44 84 94 23 9
13614,58 65 58 69 55
13615,92 94 37 12 16
13616,72 41 90 73 74
13617,90 2 61 42 8
13618,81 9 8 33 36
13619,16 18 33 55 31
13620,79 57 39 23 92
13621,98 46 30 69 31
13622,4 77 27 18 96
13623,65 67 2 54 61
13624,95 11 61 43 20
13625,83 21 56 43 91
13626,10 48 96 56 15
13627,51 64 56 78 3
13628,51 66 94 40 6
13629,25 61 40 24 79
13630,25 14 83 24 64
13631,1 65 73 83 68
13632,27 23 22 86 86
13633,42 69 73 92 84
13634,6 4 18 37 83
13635,18 82 19 89 48
13636,46 67 8 93 10
13637,26 55 14 18 15
13638,68 75 96 58 91
13639,9 19 94 47 29
13640,38 31 47 85 46
13641,51 4 74 11 25
13642,39 81 8 80 34
13643,97 76 81 56 33
13644,61 35 86 16 1
13645,72 10 15 13 70
13646,92 22 36 41 3
13647,6 82 90 7 81
13648,19 97 67 1 57
13649,49 89 49 53 18
13650,55 7 99 23 22
13651,88 10 57 77 51
13652,59 29 40 20 89
13653,13 20 94 18 23
13654,82 17 8 4 75
13655,45 93 79 64 57
13656,29 22 22 70 22
13657,44 8 20 8 55
13658,67 63 77 99 62
13659,8 97 61 44 60
13660,63 55 15 76 88
13661,28 51 96 73 48
13662,14 42 50 17 68
13663,38 61 49 38 69
13664,2 78 39 92 60
13665,5 33 69 97 89
13666,30 22 49 70 55
13667,12 17 95 69 14
13668,61 24 23 1 62
13669,98 35 52 29 28
13670,8 46 44 76 8
13671,32 50 34 40 26
13672,88 30 70 84 37
13673,51 56 63 11 30
13674,64 16 33 9 5
13675,60 19 13 19 33
13676,78 17 11 70 39
13677,49 18 24 91 57
13678,50 6 38 33 47
13679,76 26 21 23 15
13680,78 16 56 24 93
13681,63 85 13 54 99
13682,39 70 84 26 21
13683,19 49 2 97 62
13684,68 56 19 59 73
13685,39 63 97 4 36
13686,54 10 97 19 16
13687,32 39 83 60 21
13688,20 48 27 16 52
13689,81 44 7 93 37
13690,18 28 45 79 60
13691,4 67 89 49 12
13692,82 72 74 82 61
13693,41 48 88 58 92
13694,13 68 15 27 35
13695,20 60 20 21 80
13696,28 47 29 31 87
13697,88 18 0 21 41
13698,64 36 33 17 90
13699,84 90 3 62 41
13700,95 36 29 8 69
13701,21 86 14 33 62
13702,41 99 78 28 56
13703,97 94 82 12 97
13704,60 62 93 15 41
13705,52 80 78 46 60
13706,62 29 49 8 52
13707,11 74 63 61 29
13708,38 43 57 98 43
13709,5 96 74 58 24
13710,12 94 45 83 82
13711,0 75 45 27 96
13712,27 31 17 54 50
13713,11 55 87 25 64
13714,40 31 94 74 82
13715,78 30 49 62 29
13716,76 70 51 86 40
13717,82 17 27 40 66
13718,6 24 62 64 99
13719,42 79 76 96 26
13720,55 0 40 87 88
13721,98 49 54 54 5
13722,42 31 38 93 96
13723,48 16 22 33 75
13724,64 89 0 74 92
13725,94 2 16 36 7
13726,90 3 53 80 90
13727,35 20 74 59 31
13728,26 36 15 79 79
13729,6 39 21 12 46
13730,19 17 72 7 20
13731,38 82 23 14 63
13732,49 3 7 87 1
13733,14 19 87 19 29
13734,62 22 87 21 61
13735,62 79 49 72 97
13736,2 56 76 47 12
13737,3 58 47 80 62
13738,17 77 43 91 66
13739,1 20 16 86 27
13740,22 59 64 90 90
13741,82 55 50 49 90
13742,55 56 91 75 5
13743,7 30 76 59 24
13744,88 70 29 51 11
13745,44 45 12 6 80
13746,7 98 93 84 47
13747,52 11 71 33 66
13748,99 0 99 25 48
13749,9 30 58 17 93
13750,19 97 64 40 69
13751,86 68 2 4 34
13752,3 32 59 35 26
13753,82 9 19 37 47
13754,50 95 55 66 56
13755,37 82 94 3 82
13756,28 5 47 51 18
13757,2 97 57 17 75
13758,70 79 72 33 19
13759,36 7 9 31 63
13760,12 18 89 91 6
13761,30 7 41 50 25
13762,96 98 95 27 99
13763,4 26 13 87 48
13764,5 66 81 54 40
13765,60 21 46 65 85
13766,47 56 1 22 17
13767,69 76 53 80 18
13768,38 76 88 38 11
13769,35 38 23 27 11
13770,45 26 23 25 59
13771,1 64 88 44 5
13772,3 84 77 19 10
13773,37 89 28 71 39
13774,38 84 30 24 89
13775,94 76 4 35 34
13776,15 5 17 65 57
13777,10 94 50 58 38
13778,73 60 29 19 98
13779,67 79 69 8 3
13780,8 40 20 3 35
13781,54 91 93 29 77
13782,47 95 18 35 23
13783,24 15 38 72 70
13784,23 49 35 7 39
13785,44 61 58 30 52
13786,84 9 35 65 29
13787,73 92 11 21 92
13788,73 73 29 53 61
13789,52 83 71 24 11
13790,71 30 36 6 93
13791,44 92 35 62 13
13792,65 95 73 11 36
13793,6 74 98 58 55
13794,61 82 76 65 17
13795,97 65 25 74 38
13796,66 86 19 28 28
13797,63 46 72 44 20
13798,12 30 51 11 86
13799,80 71 58 36 98
13800,60 49 26 91 43
13801,43 39 89 23 93
13802,98 16 74 95 82
13803,4 94 56 71 75
13804,93 17 81 98 40
13805,55 66 93 34 24
13806,90 14 78 9 70
13807,10 23 94 0 88
13808,9 59 31 47 61
13809,47 80 94 56 12
13810,87 53 38 71 89
13811,13 34 3 4 83
13812,27 63 43 21 33
13813,30 26 29 50 68
13814,24 82 8 22 33
13815,61 4 77 79 41
13816,46 34 99 25 89
13817,95 61 63 49 19
13818,51 86 82 26 0
13819,96 0 36 47 64
13820,62 51 9 23 51
13821,94 59 55 41 0
13822,89 46 47 83 56
13823,25 65 76 51 87
13824,45 87 55 94 32
13825,28 74 21 39 41
13826,99 56 36 49 85
13827,15 39 6 94 57
13828,21 63 8 38 74
13829,49 25 63 22 66
13830,54 27 16 4 23
13831,14 32 88 63 5
13832,14 16 88 68 55
13833,92 61 52 46 86
13834,58 14 56 26 45
13835,37 99 25 63 79
13836,12 12 8 79 81
13837,50 1 51 86 67
13838,65 88 96 91 96
13839,80 99 75 47 3
13840,72 91 83 80 90
13841,78 93 57 32 46
13842,34 42 58 27 74
13843,7 54 30 87 56
13844,98 36 91 15 84
13845,46 0 37 45 95
13846,56 89 25 10 10
13847,47 97 97 14 10
13848,77 41 92 94 91
13849,75 89 80 48 45
13850,43 30 23 85 53
13851,46 86 67 39 60
13852,34 9 24 50 11
13853,63 65 23 61 5
13854,95 76 73 40 12
13855,63 21 7 0 54
13856,2 84 89 58 52
13857,29 22 29 57 53
13858,58 47 94 11 83
13859,81 22 88 56 86
13860,88 39 47 12 19
13861,65 15 91 54 54
13862,66 3 22 85 99
13863,43 15 25 3 22
13864,65 75 76 11 15
13865,13 17 83 57 45
13866,32 70 87 73 94
13867,76 47 60 63 16
13868,28 2 11 46 15
13869,37 7 7 65 62
13870,22 0 60 88 98
13871,77 20 7 92 96
13872,44 28 97 9 89
13873,41 15 67 10 78
13874,9 54 35 56 26
13875,17 59 27 67 17
13876,36 57 99 6 7
13877,19 7 15 17 41
13878,22 88 6 49 78
13879,93 5 15 59 24
