id,hotel_cluster
2295,101 101 26 101 101
2296,101 101 96 101 101
2297,101 101 70 101 101
2298,101 101 92 101 101
2299,101 101 26 101 101
2300,101 101 92 101 101
2301,101 101 36 101 101
2302,101 101 28 101 101
2303,101 101 92 101 101
2304,101 101 92 101 101
2305,101 101 92 101 101
2306,101 101 53 101 101
2307,101 101 3 101 101
2308,101 101 53 101 101
2309,101 101 53 101 101
2310,101 101 53 101 101
2311,101 101 53 101 101
2312,101 101 53 101 101
2313,101 101 53 101 101
2314,101 101 86 101 101
2315,101 101 86 101 101
2316,101 101 26 101 101
2317,101 101 22 101 101
2318,101 101 86 101 101
2319,101 101 53 101 101
2320,101 101 64 101 101
2321,101 101 22 101 101
2322,101 101 11 101 101
2323,101 101 11 101 101
2324,101 101 56 101 101
2325,101 101 26 101 101
2326,101 101 84 101 101
2327,101 101 92 101 101
2328,101 101 26 101 101
2329,101 101 84 101 101
2330,101 101 84 101 101
2331,101 101 84 101 101
2332,101 101 26 101 101
2333,101 101 26 101 101
2334,101 101 41 101 101
2335,101 101 70 101 101
2336,101 101 70 101 101
2337,101 101 70 101 101
2338,101 101 97 101 101
2339,101 101 97 101 101
2340,101 101 69 101 101
2341,101 101 69 101 101
2342,101 101 69 101 101
2343,101 101 97 101 101
2344,101 101 97 101 101
2345,101 101 86 101 101
2346,101 101 86 101 101
2347,101 101 97 101 101
2348,101 101 64 101 101
2349,101 101 97 101 101
2350,101 101 64 101 101
2351,101 101 97 101 101
2352,101 101 97 101 101
2353,101 101 86 101 101
2354,101 101 97 101 101
2355,101 101 86 101 101
2356,101 101 97 101 101
2357,101 101 86 101 101
2358,101 101 97 101 101
2359,101 101 64 101 101
2360,101 101 64 101 101
2361,101 101 41 101 101
2362,101 101 62 101 101
2363,101 101 85 101 101
2364,101 101 89 101 101
2365,101 101 14 101 101
2366,101 101 76 101 101
2367,101 101 47 101 101
2368,101 101 59 101 101
2369,101 101 57 101 101
2370,101 101 14 101 101
2371,101 101 51 101 101
2372,101 101 57 101 101
2373,101 101 61 101 101
2374,101 101 85 101 101
2375,101 101 57 101 101
2376,101 101 61 101 101
2377,101 101 29 101 101
2378,101 101 81 101 101
2379,101 101 58 101 101
2380,101 101 58 101 101
2381,101 101 11 101 101
2382,101 101 11 101 101
2383,101 101 11 101 101
2384,101 101 11 101 101
2385,101 101 11 101 101
2386,101 101 73 101 101
2387,101 101 11 101 101
2388,101 101 5 101 101
2389,101 101 2 101 101
2390,101 101 33 101 101
2391,101 101 17 101 101
2392,101 101 76 101 101
2393,101 101 76 101 101
2394,101 101 18 101 101
2395,101 101 66 101 101
2396,101 101 30 101 101
2397,101 101 37 101 101
2398,101 101 71 101 101
2399,101 101 91 101 101
2400,101 101 91 101 101
2401,101 101 90 101 101
2402,101 101 50 101 101
2403,101 101 12 101 101
2404,101 101 47 101 101
2405,101 101 50 101 101
2406,101 101 83 101 101
2407,101 101 83 101 101
2408,101 101 15 101 101
2409,101 101 64 101 101
2410,101 101 30 101 101
2411,101 101 59 101 101
2412,101 101 91 101 101
2413,101 101 42 101 101
2414,101 101 48 101 101
2415,101 101 48 101 101
2416,101 101 39 101 101
2417,101 101 48 101 101
2418,101 101 48 101 101
2419,101 101 48 101 101
2420,101 101 94 101 101
2421,101 101 94 101 101
2422,101 101 21 101 101
2423,101 101 25 101 101
2424,101 101 18 101 101
2425,101 101 76 101 101
2426,101 101 28 101 101
2427,101 101 25 101 101
2428,101 101 49 101 101
2429,101 101 49 101 101
2430,101 101 67 101 101
2431,101 101 67 101 101
2432,101 101 67 101 101
2433,101 101 67 101 101
2434,101 101 23 101 101
2435,101 101 51 101 101
2436,101 101 50 101 101
2437,101 101 50 101 101
2438,101 101 47 101 101
2439,101 101 95 101 101
2440,101 101 30 101 101
2441,101 101 36 101 101
2442,101 101 93 101 101
2443,101 101 5 101 101
2444,101 101 36 101 101
2445,101 101 11 101 101
2446,101 101 68 101 101
2447,101 101 97 101 101
2448,101 101 46 101 101
2449,101 101 46 101 101
2450,101 101 43 101 101
2451,101 101 63 101 101
2452,101 101 63 101 101
2453,101 101 67 101 101
2454,101 101 67 101 101
2455,101 101 60 101 101
2456,101 101 76 101 101
2457,101 101 85 101 101
2458,101 101 12 101 101
2459,101 101 63 101 101
2460,101 101 63 101 101
2461,101 101 78 101 101
2462,101 101 78 101 101
2463,101 101 46 101 101
2464,101 101 61 101 101
2465,101 101 82 101 101
2466,101 101 46 101 101
2467,101 101 82 101 101
2468,101 101 82 101 101
2469,101 101 78 101 101
2470,101 101 64 101 101
2471,101 101 64 101 101
2472,101 101 28 101 101
2473,101 101 6 101 101
2474,101 101 6 101 101
2475,101 101 4 101 101
2476,101 101 64 101 101
2477,101 101 78 101 101
2478,101 101 78 101 101
2479,101 101 64 101 101
2480,101 101 72 101 101
2481,101 101 97 101 101
2482,101 101 93 101 101
2483,101 101 97 101 101
2484,101 101 68 101 101
2485,101 101 64 101 101
2486,101 101 64 101 101
2487,101 101 64 101 101
2488,101 101 69 101 101
2489,101 101 9 101 101
2490,101 101 9 101 101
2491,101 101 21 101 101
2492,101 101 98 101 101
2493,101 101 98 101 101
2494,101 101 98 101 101
2495,101 101 99 101 101
2496,101 101 99 101 101
2497,101 101 10 101 101
2498,101 101 33 101 101
2499,101 101 55 101 101
2500,101 101 55 101 101
2501,101 101 48 101 101
2502,101 101 48 101 101
2503,101 101 18 101 101
2504,101 101 73 101 101
2505,101 101 73 101 101
2506,101 101 73 101 101
2507,101 101 18 101 101
2508,101 101 90 101 101
2509,101 101 48 101 101
2510,101 101 91 101 101
2511,101 101 13 101 101
2512,101 101 48 101 101
2513,101 101 48 101 101
2514,101 101 6 101 101
2515,101 101 91 101 101
2516,101 101 91 101 101
2517,101 101 25 101 101
2518,101 101 25 101 101
2519,101 101 8 101 101
2520,101 101 91 101 101
2521,101 101 5 101 101
2522,101 101 73 101 101
2523,101 101 90 101 101
2524,101 101 90 101 101
2525,101 101 90 101 101
2526,101 101 26 101 101
2527,101 101 90 101 101
2528,101 101 73 101 101
2529,101 101 34 101 101
2530,101 101 34 101 101
2531,101 101 89 101 101
2532,101 101 34 101 101
2533,101 101 73 101 101
2534,101 101 73 101 101
2535,101 101 17 101 101
2536,101 101 17 101 101
2537,101 101 56 101 101
2538,101 101 4 101 101
2539,101 101 21 101 101
2540,101 101 55 101 101
2541,101 101 95 101 101
2542,101 101 83 101 101
2543,101 101 21 101 101
2544,101 101 13 101 101
2545,101 101 13 101 101
2546,101 101 11 101 101
2547,101 101 25 101 101
2548,101 101 25 101 101
2549,101 101 25 101 101
2550,101 101 56 101 101
2551,101 101 56 101 101
2552,101 101 56 101 101
2553,101 101 98 101 101
2554,101 101 98 101 101
2555,101 101 39 101 101
2556,101 101 25 101 101
2557,101 101 41 101 101
2558,101 101 41 101 101
2559,101 101 33 101 101
2560,101 101 41 101 101
2561,101 101 41 101 101
2562,101 101 70 101 101
2563,101 101 70 101 101
2564,101 101 70 101 101
2565,101 101 70 101 101
2566,101 101 72 101 101
2567,101 101 72 101 101
2568,101 101 23 101 101
2569,101 101 16 101 101
2570,101 101 72 101 101
2571,101 101 72 101 101
2572,101 101 16 101 101
2573,101 101 6 101 101
2574,101 101 6 101 101
2575,101 101 92 101 101
2576,101 101 86 101 101
2577,101 101 92 101 101
2578,101 101 75 101 101
2579,101 101 25 101 101
2580,101 101 5 101 101
2581,101 101 25 101 101
2582,101 101 80 101 101
2583,101 101 82 101 101
2584,101 101 58 101 101
2585,101 101 58 101 101
2586,101 101 4 101 101
2587,101 101 33 101 101
2588,101 101 4 101 101
2589,101 101 72 101 101
2590,101 101 33 101 101
2591,101 101 32 101 101
2592,101 101 4 101 101
2593,101 101 4 101 101
2594,101 101 50 101 101
2595,101 101 72 101 101
2596,101 101 91 101 101
2597,101 101 5 101 101
2598,101 101 42 101 101
2599,101 101 72 101 101
2600,101 101 72 101 101
2601,101 101 72 101 101
2602,101 101 3 101 101
2603,101 101 89 101 101
2604,101 101 89 101 101
2605,101 101 6 101 101
2606,101 101 15 101 101
2607,101 101 94 101 101
2608,101 101 25 101 101
2609,101 101 7 101 101
2610,101 101 46 101 101
2611,101 101 29 101 101
2612,101 101 16 101 101
2613,101 101 17 101 101
2614,101 101 77 101 101
2615,101 101 91 101 101
2616,101 101 18 101 101
2617,101 101 83 101 101
2618,101 101 61 101 101
2619,101 101 47 101 101
2620,101 101 76 101 101
2621,101 101 14 101 101
2622,101 101 7 101 101
2623,101 101 32 101 101
2624,101 101 76 101 101
2625,101 101 42 101 101
2626,101 101 10 101 101
2627,101 101 83 101 101
2628,101 101 77 101 101
2629,101 101 51 101 101
2630,101 101 5 101 101
2631,101 101 76 101 101
2632,101 101 12 101 101
2633,101 101 77 101 101
2634,101 101 7 101 101
2635,101 101 60 101 101
2636,101 101 6 101 101
2637,101 101 16 101 101
2638,101 101 6 101 101
2639,101 101 59 101 101
2640,101 101 41 101 101
2641,101 101 41 101 101
2642,101 101 93 101 101
2643,101 101 33 101 101
2644,101 101 68 101 101
2645,101 101 21 101 101
2646,101 101 16 101 101
2647,101 101 73 101 101
2648,101 101 73 101 101
2649,101 101 21 101 101
2650,101 101 21 101 101
2651,101 101 68 101 101
2652,101 101 68 101 101
2653,101 101 94 101 101
2654,101 101 94 101 101
2655,101 101 93 101 101
2656,101 101 90 101 101
2657,101 101 20 101 101
2658,101 101 96 101 101
2659,101 101 95 101 101
2660,101 101 95 101 101
2661,101 101 49 101 101
2662,101 101 49 101 101
2663,101 101 21 101 101
2664,101 101 21 101 101
2665,101 101 68 101 101
2666,101 101 68 101 101
2667,101 101 91 101 101
2668,101 101 59 101 101
2669,101 101 59 101 101
2670,101 101 91 101 101
2671,101 101 99 101 101
2672,101 101 15 101 101
2673,101 101 15 101 101
2674,101 101 91 101 101
2675,101 101 91 101 101
2676,101 101 91 101 101
2677,101 101 91 101 101
2678,101 101 72 101 101
2679,101 101 91 101 101
2680,101 101 91 101 101
2681,101 101 91 101 101
2682,101 101 34 101 101
2683,101 101 34 101 101
2684,101 101 4 101 101
2685,101 101 4 101 101
2686,101 101 91 101 101
2687,101 101 91 101 101
2688,101 101 58 101 101
2689,101 101 92 101 101
2690,101 101 92 101 101
2691,101 101 70 101 101
2692,101 101 70 101 101
2693,101 101 44 101 101
2694,101 101 44 101 101
2695,101 101 44 101 101
2696,101 101 21 101 101
2697,101 101 21 101 101
2698,101 101 33 101 101
2699,101 101 33 101 101
2700,101 101 25 101 101
2701,101 101 33 101 101
2702,101 101 33 101 101
2703,101 101 53 101 101
2704,101 101 53 101 101
2705,101 101 41 101 101
2706,101 101 21 101 101
2707,101 101 95 101 101
2708,101 101 95 101 101
2709,101 101 83 101 101
2710,101 101 99 101 101
2711,101 101 99 101 101
2712,101 101 99 101 101
2713,101 101 41 101 101
2714,101 101 41 101 101
2715,101 101 96 101 101
2716,101 101 96 101 101
2717,101 101 57 101 101
2718,101 101 57 101 101
2719,101 101 57 101 101
2720,101 101 76 101 101
2721,101 101 12 101 101
2722,101 101 12 101 101
2723,101 101 57 101 101
2724,101 101 62 101 101
2725,101 101 81 101 101
2726,101 101 12 101 101
2727,101 101 30 101 101
2728,101 101 81 101 101
2729,101 101 78 101 101
2730,101 101 81 101 101
2731,101 101 81 101 101
2732,101 101 5 101 101
2733,101 101 82 101 101
2734,101 101 29 101 101
2735,101 101 85 101 101
2736,101 101 14 101 101
2737,101 101 5 101 101
2738,101 101 14 101 101
2739,101 101 62 101 101
2740,101 101 5 101 101
2741,101 101 99 101 101
2742,101 101 81 101 101
2743,101 101 3 101 101
2744,101 101 85 101 101
2745,101 101 57 101 101
2746,101 101 94 101 101
2747,101 101 79 101 101
2748,101 101 54 101 101
2749,101 101 1 101 101
2750,101 101 40 101 101
2751,101 101 1 101 101
2752,101 101 49 101 101
2753,101 101 1 101 101
2754,101 101 1 101 101
2755,101 101 1 101 101
2756,101 101 1 101 101
2757,101 101 91 101 101
2758,101 101 91 101 101
2759,101 101 16 101 101
2760,101 101 47 101 101
2761,101 101 96 101 101
2762,101 101 32 101 101
2763,101 101 32 101 101
2764,101 101 19 101 101
2765,101 101 1 101 101
2766,101 101 4 101 101
2767,101 101 88 101 101
2768,101 101 88 101 101
2769,101 101 91 101 101
2770,101 101 39 101 101
2771,101 101 76 101 101
2772,101 101 79 101 101
2773,101 101 33 101 101
2774,101 101 12 101 101
2775,101 101 15 101 101
2776,101 101 89 101 101
2777,101 101 58 101 101
2778,101 101 6 101 101
2779,101 101 40 101 101
2780,101 101 76 101 101
2781,101 101 40 101 101
2782,101 101 40 101 101
2783,101 101 61 101 101
2784,101 101 29 101 101
2785,101 101 85 101 101
2786,101 101 85 101 101
2787,101 101 6 101 101
2788,101 101 32 101 101
2789,101 101 70 101 101
2790,101 101 14 101 101
2791,101 101 14 101 101
2792,101 101 14 101 101
2793,101 101 14 101 101
2794,101 101 6 101 101
2795,101 101 6 101 101
2796,101 101 19 101 101
2797,101 101 13 101 101
2798,101 101 13 101 101
2799,101 101 16 101 101
2800,101 101 13 101 101
2801,101 101 50 101 101
2802,101 101 32 101 101
2803,101 101 50 101 101
2804,101 101 32 101 101
2805,101 101 32 101 101
2806,101 101 91 101 101
2807,101 101 50 101 101
2808,101 101 94 101 101
2809,101 101 94 101 101
2810,101 101 91 101 101
2811,101 101 13 101 101
2812,101 101 59 101 101
2813,101 101 42 101 101
2814,101 101 18 101 101
2815,101 101 28 101 101
2816,101 101 91 101 101
2817,101 101 91 101 101
2818,101 101 91 101 101
2819,101 101 40 101 101
2820,101 101 38 101 101
2821,101 101 91 101 101
2822,101 101 42 101 101
2823,101 101 42 101 101
2824,101 101 18 101 101
2825,101 101 18 101 101
2826,101 101 59 101 101
2827,101 101 70 101 101
2828,101 101 9 101 101
2829,101 101 18 101 101
2830,101 101 19 101 101
2831,101 101 18 101 101
2832,101 101 95 101 101
2833,101 101 95 101 101
2834,101 101 25 101 101
2835,101 101 65 101 101
2836,101 101 77 101 101
2837,101 101 59 101 101
2838,101 101 31 101 101
2839,101 101 84 101 101
2840,101 101 84 101 101
2841,101 101 84 101 101
2842,101 101 50 101 101
2843,101 101 84 101 101
2844,101 101 71 101 101
2845,101 101 6 101 101
2846,101 101 50 101 101
2847,101 101 65 101 101
2848,101 101 50 101 101
2849,101 101 37 101 101
2850,101 101 72 101 101
2851,101 101 91 101 101
2852,101 101 91 101 101
2853,101 101 91 101 101
2854,101 101 32 101 101
2855,101 101 15 101 101
2856,101 101 51 101 101
2857,101 101 32 101 101
2858,101 101 32 101 101
2859,101 101 32 101 101
2860,101 101 16 101 101
2861,101 101 42 101 101
2862,101 101 51 101 101
2863,101 101 10 101 101
2864,101 101 31 101 101
2865,101 101 13 101 101
2866,101 101 16 101 101
2867,101 101 16 101 101
2868,101 101 16 101 101
2869,101 101 16 101 101
2870,101 101 26 101 101
2871,101 101 89 101 101
2872,101 101 35 101 101
2873,101 101 78 101 101
2874,101 101 99 101 101
2875,101 101 50 101 101
2876,101 101 16 101 101
2877,101 101 35 101 101
2878,101 101 89 101 101
2879,101 101 35 101 101
2880,101 101 76 101 101
2881,101 101 35 101 101
2882,101 101 81 101 101
2883,101 101 40 101 101
2884,101 101 43 101 101
2885,101 101 40 101 101
2886,101 101 81 101 101
2887,101 101 35 101 101
2888,101 101 35 101 101
2889,101 101 35 101 101
2890,101 101 61 101 101
2891,101 101 35 101 101
2892,101 101 35 101 101
2893,101 101 76 101 101
2894,101 101 35 101 101
2895,101 101 35 101 101
2896,101 101 35 101 101
2897,101 101 35 101 101
2898,101 101 6 101 101
2899,101 101 35 101 101
2900,101 101 35 101 101
2901,101 101 29 101 101
2902,101 101 35 101 101
2903,101 101 35 101 101
2904,101 101 8 101 101
2905,101 101 14 101 101
2906,101 101 8 101 101
2907,101 101 35 101 101
2908,101 101 14 101 101
2909,101 101 8 101 101
2910,101 101 8 101 101
2911,101 101 35 101 101
2912,101 101 60 101 101
2913,101 101 51 101 101
2914,101 101 75 101 101
2915,101 101 81 101 101
2916,101 101 20 101 101
2917,101 101 35 101 101
2918,101 101 14 101 101
2919,101 101 35 101 101
2920,101 101 8 101 101
2921,101 101 8 101 101
2922,101 101 14 101 101
2923,101 101 37 101 101
2924,101 101 37 101 101
2925,101 101 51 101 101
2926,101 101 51 101 101
2927,101 101 29 101 101
2928,101 101 28 101 101
2929,101 101 28 101 101
2930,101 101 9 101 101
2931,101 101 9 101 101
2932,101 101 10 101 101
2933,101 101 13 101 101
2934,101 101 13 101 101
2935,101 101 21 101 101
2936,101 101 50 101 101
2937,101 101 21 101 101
2938,101 101 33 101 101
2939,101 101 91 101 101
2940,101 101 4 101 101
2941,101 101 4 101 101
2942,101 101 16 101 101
2943,101 101 24 101 101
2944,101 101 84 101 101
2945,101 101 45 101 101
2946,101 101 45 101 101
2947,101 101 45 101 101
2948,101 101 24 101 101
2949,101 101 45 101 101
2950,101 101 24 101 101
2951,101 101 34 101 101
2952,101 101 18 101 101
2953,101 101 28 101 101
2954,101 101 34 101 101
2955,101 101 34 101 101
2956,101 101 34 101 101
2957,101 101 38 101 101
2958,101 101 45 101 101
2959,101 101 48 101 101
2960,101 101 91 101 101
2961,101 101 91 101 101
2962,101 101 45 101 101
2963,101 101 45 101 101
2964,101 101 24 101 101
2965,101 101 23 101 101
2966,101 101 5 101 101
2967,101 101 41 101 101
2968,101 101 52 101 101
2969,101 101 52 101 101
2970,101 101 87 101 101
2971,101 101 30 101 101
2972,101 101 25 101 101
2973,101 101 82 101 101
2974,101 101 99 101 101
2975,101 101 38 101 101
2976,101 101 78 101 101
2977,101 101 65 101 101
2978,101 101 20 101 101
2979,101 101 52 101 101
2980,101 101 31 101 101
2981,101 101 0 101 101
2982,101 101 21 101 101
2983,101 101 52 101 101
2984,101 101 65 101 101
2985,101 101 52 101 101
2986,101 101 96 101 101
2987,101 101 87 101 101
2988,101 101 87 101 101
2989,101 101 65 101 101
2990,101 101 87 101 101
2991,101 101 65 101 101
2992,101 101 65 101 101
2993,101 101 65 101 101
2994,101 101 87 101 101
2995,101 101 65 101 101
2996,101 101 52 101 101
2997,101 101 87 101 101
2998,101 101 61 101 101
2999,101 101 40 101 101
3000,101 101 51 101 101
3001,101 101 5 101 101
3002,101 101 53 101 101
3003,101 101 70 101 101
3004,101 101 98 101 101
3005,101 101 83 101 101
3006,101 101 87 101 101
3007,101 101 80 101 101
3008,101 101 65 101 101
3009,101 101 84 101 101
3010,101 101 87 101 101
3011,101 101 84 101 101
3012,101 101 87 101 101
3013,101 101 65 101 101
3014,101 101 65 101 101
3015,101 101 65 101 101
3016,101 101 26 101 101
3017,101 101 0 101 101
3018,101 101 65 101 101
3019,101 101 76 101 101
3020,101 101 34 101 101
3021,101 101 20 101 101
3022,101 101 87 101 101
3023,101 101 22 101 101
3024,101 101 31 101 101
3025,101 101 87 101 101
3026,101 101 87 101 101
3027,101 101 87 101 101
3028,101 101 87 101 101
3029,101 101 65 101 101
3030,101 101 52 101 101
3031,101 101 87 101 101
3032,101 101 87 101 101
3033,101 101 87 101 101
3034,101 101 84 101 101
3035,101 101 87 101 101
3036,101 101 34 101 101
3037,101 101 65 101 101
3038,101 101 71 101 101
3039,101 101 73 101 101
3040,101 101 54 101 101
3041,101 101 66 101 101
3042,101 101 52 101 101
3043,101 101 87 101 101
3044,101 101 87 101 101
3045,101 101 31 101 101
3046,101 101 87 101 101
3047,101 101 40 101 101
3048,101 101 77 101 101
3049,101 101 65 101 101
3050,101 101 87 101 101
3051,101 101 87 101 101
3052,101 101 52 101 101
3053,101 101 52 101 101
3054,101 101 25 101 101
3055,101 101 33 101 101
3056,101 101 94 101 101
3057,101 101 33 101 101
3058,101 101 33 101 101
3059,101 101 48 101 101
3060,101 101 25 101 101
3061,101 101 25 101 101
3062,101 101 33 101 101
3063,101 101 91 101 101
3064,101 101 91 101 101
3065,101 101 76 101 101
3066,101 101 34 101 101
3067,101 101 18 101 101
3068,101 101 0 101 101
3069,101 101 72 101 101
3070,101 101 70 101 101
3071,101 101 17 101 101
3072,101 101 70 101 101
3073,101 101 70 101 101
3074,101 101 70 101 101
3075,101 101 70 101 101
3076,101 101 21 101 101
3077,101 101 70 101 101
3078,101 101 21 101 101
3079,101 101 25 101 101
3080,101 101 25 101 101
3081,101 101 43 101 101
3082,101 101 43 101 101
3083,101 101 22 101 101
3084,101 101 46 101 101
3085,101 101 46 101 101
3086,101 101 67 101 101
3087,101 101 58 101 101
3088,101 101 22 101 101
3089,101 101 22 101 101
3090,101 101 6 101 101
3091,101 101 6 101 101
3092,101 101 7 101 101
3093,101 101 13 101 101
3094,101 101 7 101 101
3095,101 101 7 101 101
3096,101 101 7 101 101
3097,101 101 7 101 101
3098,101 101 42 101 101
3099,101 101 33 101 101
3100,101 101 33 101 101
3101,101 101 33 101 101
3102,101 101 95 101 101
3103,101 101 95 101 101
3104,101 101 95 101 101
3105,101 101 95 101 101
3106,101 101 48 101 101
3107,101 101 48 101 101
3108,101 101 48 101 101
3109,101 101 48 101 101
3110,101 101 49 101 101
3111,101 101 49 101 101
3112,101 101 12 101 101
3113,101 101 12 101 101
3114,101 101 12 101 101
3115,101 101 12 101 101
3116,101 101 12 101 101
3117,101 101 50 101 101
3118,101 101 33 101 101
3119,101 101 91 101 101
3120,101 101 50 101 101
3121,101 101 60 101 101
3122,101 101 42 101 101
3123,101 101 40 101 101
3124,101 101 13 101 101
3125,101 101 42 101 101
3126,101 101 13 101 101
3127,101 101 3 101 101
3128,101 101 53 101 101
3129,101 101 31 101 101
3130,101 101 65 101 101
3131,101 101 65 101 101
3132,101 101 52 101 101
3133,101 101 66 101 101
3134,101 101 66 101 101
3135,101 101 56 101 101
3136,101 101 52 101 101
3137,101 101 66 101 101
3138,101 101 4 101 101
3139,101 101 95 101 101
3140,101 101 95 101 101
3141,101 101 65 101 101
3142,101 101 52 101 101
3143,101 101 87 101 101
3144,101 101 52 101 101
3145,101 101 66 101 101
3146,101 101 78 101 101
3147,101 101 84 101 101
3148,101 101 63 101 101
3149,101 101 80 101 101
3150,101 101 92 101 101
3151,101 101 80 101 101
3152,101 101 52 101 101
3153,101 101 80 101 101
3154,101 101 80 101 101
3155,101 101 52 101 101
3156,101 101 80 101 101
3157,101 101 80 101 101
3158,101 101 52 101 101
3159,101 101 80 101 101
3160,101 101 80 101 101
3161,101 101 52 101 101
3162,101 101 80 101 101
3163,101 101 79 101 101
3164,101 101 34 101 101
3165,101 101 73 101 101
3166,101 101 67 101 101
3167,101 101 80 101 101
3168,101 101 87 101 101
3169,101 101 80 101 101
3170,101 101 80 101 101
3171,101 101 80 101 101
3172,101 101 53 101 101
3173,101 101 52 101 101
3174,101 101 80 101 101
3175,101 101 80 101 101
3176,101 101 73 101 101
3177,101 101 80 101 101
3178,101 101 80 101 101
3179,101 101 26 101 101
3180,101 101 66 101 101
3181,101 101 34 101 101
3182,101 101 96 101 101
3183,101 101 80 101 101
3184,101 101 15 101 101
3185,101 101 7 101 101
3186,101 101 85 101 101
3187,101 101 14 101 101
3188,101 101 85 101 101
3189,101 101 42 101 101
3190,101 101 85 101 101
3191,101 101 47 101 101
3192,101 101 85 101 101
3193,101 101 53 101 101
3194,101 101 53 101 101
3195,101 101 53 101 101
3196,101 101 53 101 101
3197,101 101 53 101 101
3198,101 101 53 101 101
3199,101 101 53 101 101
3200,101 101 53 101 101
3201,101 101 53 101 101
3202,101 101 53 101 101
3203,101 101 85 101 101
3204,101 101 30 101 101
3205,101 101 3 101 101
3206,101 101 58 101 101
3207,101 101 58 101 101
3208,101 101 58 101 101
3209,101 101 84 101 101
3210,101 101 0 101 101
3211,101 101 84 101 101
3212,101 101 0 101 101
3213,101 101 0 101 101
3214,101 101 34 101 101
3215,101 101 73 101 101
3216,101 101 13 101 101
3217,101 101 92 101 101
3218,101 101 58 101 101
3219,101 101 26 101 101
3220,101 101 64 101 101
3221,101 101 64 101 101
3222,101 101 64 101 101
3223,101 101 64 101 101
3224,101 101 97 101 101
3225,101 101 53 101 101
3226,101 101 63 101 101
3227,101 101 84 101 101
3228,101 101 86 101 101
3229,101 101 26 101 101
3230,101 101 34 101 101
3231,101 101 40 101 101
3232,101 101 93 101 101
3233,101 101 12 101 101
3234,101 101 48 101 101
3235,101 101 39 101 101
3236,101 101 76 101 101
3237,101 101 23 101 101
3238,101 101 23 101 101
3239,101 101 5 101 101
3240,101 101 10 101 101
3241,101 101 5 101 101
3242,101 101 10 101 101
3243,101 101 5 101 101
3244,101 101 9 101 101
3245,101 101 33 101 101
3246,101 101 10 101 101
3247,101 101 33 101 101
3248,101 101 33 101 101
3249,101 101 85 101 101
3250,101 101 72 101 101
3251,101 101 5 101 101
3252,101 101 72 101 101
3253,101 101 33 101 101
3254,101 101 72 101 101
3255,101 101 72 101 101
3256,101 101 45 101 101
3257,101 101 45 101 101
3258,101 101 19 101 101
3259,101 101 45 101 101
3260,101 101 45 101 101
3261,101 101 52 101 101
3262,101 101 65 101 101
3263,101 101 65 101 101
3264,101 101 65 101 101
3265,101 101 39 101 101
3266,101 101 50 101 101
3267,101 101 14 101 101
3268,101 101 76 101 101
3269,101 101 77 101 101
3270,101 101 77 101 101
3271,101 101 77 101 101
3272,101 101 50 101 101
3273,101 101 32 101 101
3274,101 101 32 101 101
3275,101 101 48 101 101
3276,101 101 32 101 101
3277,101 101 50 101 101
3278,101 101 50 101 101
3279,101 101 50 101 101
3280,101 101 54 101 101
3281,101 101 54 101 101
3282,101 101 95 101 101
3283,101 101 6 101 101
3284,101 101 43 101 101
3285,101 101 43 101 101
3286,101 101 98 101 101
3287,101 101 72 101 101
3288,101 101 48 101 101
3289,101 101 91 101 101
3290,101 101 41 101 101
3291,101 101 48 101 101
3292,101 101 31 101 101
3293,101 101 64 101 101
3294,101 101 81 101 101
3295,101 101 36 101 101
3296,101 101 36 101 101
3297,101 101 81 101 101
3298,101 101 81 101 101
3299,101 101 81 101 101
3300,101 101 17 101 101
3301,101 101 42 101 101
3302,101 101 10 101 101
3303,101 101 68 101 101
3304,101 101 65 101 101
3305,101 101 71 101 101
3306,101 101 53 101 101
3307,101 101 53 101 101
3308,101 101 39 101 101
3309,101 101 16 101 101
3310,101 101 16 101 101
3311,101 101 91 101 101
3312,101 101 77 101 101
3313,101 101 48 101 101
3314,101 101 4 101 101
3315,101 101 42 101 101
3316,101 101 96 101 101
3317,101 101 16 101 101
3318,101 101 16 101 101
3319,101 101 51 101 101
3320,101 101 16 101 101
3321,101 101 16 101 101
3322,101 101 68 101 101
3323,101 101 95 101 101
3324,101 101 95 101 101
3325,101 101 5 101 101
3326,101 101 33 101 101
3327,101 101 33 101 101
3328,101 101 40 101 101
3329,101 101 40 101 101
3330,101 101 6 101 101
3331,101 101 48 101 101
3332,101 101 7 101 101
3333,101 101 7 101 101
3334,101 101 55 101 101
3335,101 101 55 101 101
3336,101 101 32 101 101
3337,101 101 32 101 101
3338,101 101 41 101 101
3339,101 101 33 101 101
3340,101 101 72 101 101
3341,101 101 48 101 101
3342,101 101 48 101 101
3343,101 101 19 101 101
3344,101 101 28 101 101
3345,101 101 40 101 101
3346,101 101 40 101 101
3347,101 101 97 101 101
3348,101 101 75 101 101
3349,101 101 28 101 101
3350,101 101 28 101 101
3351,101 101 99 101 101
3352,101 101 99 101 101
3353,101 101 92 101 101
3354,101 101 33 101 101
3355,101 101 69 101 101
3356,101 101 61 101 101
3357,101 101 14 101 101
3358,101 101 76 101 101
3359,101 101 48 101 101
3360,101 101 61 101 101
3361,101 101 61 101 101
3362,101 101 78 101 101
3363,101 101 30 101 101
3364,101 101 20 101 101
3365,101 101 57 101 101
3366,101 101 18 101 101
3367,101 101 41 101 101
3368,101 101 62 101 101
3369,101 101 57 101 101
3370,101 101 40 101 101
