id,hotel_cluster
10730,101 25 101 101 101
10731,101 46 101 101 101
10732,101 11 101 101 101
10733,101 89 101 101 101
10734,101 22 101 101 101
10735,101 48 101 101 101
10736,101 32 101 101 101
10737,101 7 101 101 101
10738,101 7 101 101 101
10739,101 7 101 101 101
10740,101 22 101 101 101
10741,101 84 101 101 101
10742,101 13 101 101 101
10743,101 0 101 101 101
10744,101 0 101 101 101
10745,101 7 101 101 101
10746,101 28 101 101 101
10747,101 13 101 101 101
10748,101 60 101 101 101
10749,101 13 101 101 101
10750,101 46 101 101 101
10751,101 36 101 101 101
10752,101 65 101 101 101
10753,101 64 101 101 101
10754,101 64 101 101 101
10755,101 59 101 101 101
10756,101 33 101 101 101
10757,101 48 101 101 101
10758,101 91 101 101 101
10759,101 4 101 101 101
10760,101 70 101 101 101
10761,101 4 101 101 101
10762,101 4 101 101 101
10763,101 86 101 101 101
10764,101 55 101 101 101
10765,101 15 101 101 101
10766,101 17 101 101 101
10767,101 55 101 101 101
10768,101 55 101 101 101
10769,101 72 101 101 101
10770,101 72 101 101 101
10771,101 45 101 101 101
10772,101 24 101 101 101
10773,101 45 101 101 101
10774,101 79 101 101 101
10775,101 45 101 101 101
10776,101 38 101 101 101
10777,101 24 101 101 101
10778,101 45 101 101 101
10779,101 24 101 101 101
10780,101 24 101 101 101
10781,101 76 101 101 101
10782,101 76 101 101 101
10783,101 45 101 101 101
10784,101 37 101 101 101
10785,101 70 101 101 101
10786,101 41 101 101 101
10787,101 70 101 101 101
10788,101 56 101 101 101
10789,101 41 101 101 101
10790,101 98 101 101 101
10791,101 56 101 101 101
10792,101 21 101 101 101
10793,101 77 101 101 101
10794,101 56 101 101 101
10795,101 55 101 101 101
10796,101 70 101 101 101
10797,101 37 101 101 101
10798,101 3 101 101 101
10799,101 56 101 101 101
10800,101 69 101 101 101
10801,101 70 101 101 101
10802,101 98 101 101 101
10803,101 41 101 101 101
10804,101 28 101 101 101
10805,101 72 101 101 101
10806,101 75 101 101 101
10807,101 37 101 101 101
10808,101 41 101 101 101
10809,101 91 101 101 101
10810,101 15 101 101 101
10811,101 32 101 101 101
10812,101 38 101 101 101
10813,101 61 101 101 101
10814,101 18 101 101 101
10815,101 79 101 101 101
10816,101 79 101 101 101
10817,101 96 101 101 101
10818,101 79 101 101 101
10819,101 38 101 101 101
10820,101 63 101 101 101
10821,101 20 101 101 101
10822,101 20 101 101 101
10823,101 44 101 101 101
10824,101 67 101 101 101
10825,101 38 101 101 101
10826,101 92 101 101 101
10827,101 53 101 101 101
10828,101 92 101 101 101
10829,101 67 101 101 101
10830,101 92 101 101 101
10831,101 67 101 101 101
10832,101 67 101 101 101
10833,101 67 101 101 101
10834,101 63 101 101 101
10835,101 94 101 101 101
10836,101 77 101 101 101
10837,101 94 101 101 101
10838,101 37 101 101 101
10839,101 55 101 101 101
10840,101 49 101 101 101
10841,101 70 101 101 101
10842,101 56 101 101 101
10843,101 17 101 101 101
10844,101 17 101 101 101
10845,101 83 101 101 101
10846,101 82 101 101 101
10847,101 82 101 101 101
10848,101 82 101 101 101
10849,101 11 101 101 101
10850,101 81 101 101 101
10851,101 81 101 101 101
10852,101 58 101 101 101
10853,101 37 101 101 101
10854,101 37 101 101 101
10855,101 37 101 101 101
10856,101 46 101 101 101
10857,101 25 101 101 101
10858,101 11 101 101 101
10859,101 38 101 101 101
10860,101 11 101 101 101
10861,101 90 101 101 101
10862,101 11 101 101 101
10863,101 68 101 101 101
10864,101 37 101 101 101
10865,101 2 101 101 101
10866,101 90 101 101 101
10867,101 8 101 101 101
10868,101 83 101 101 101
10869,101 2 101 101 101
10870,101 8 101 101 101
10871,101 9 101 101 101
10872,101 11 101 101 101
10873,101 8 101 101 101
10874,101 99 101 101 101
10875,101 37 101 101 101
10876,101 8 101 101 101
10877,101 37 101 101 101
10878,101 8 101 101 101
10879,101 58 101 101 101
10880,101 8 101 101 101
10881,101 5 101 101 101
10882,101 55 101 101 101
10883,101 58 101 101 101
10884,101 58 101 101 101
10885,101 61 101 101 101
10886,101 36 101 101 101
10887,101 36 101 101 101
10888,101 53 101 101 101
10889,101 43 101 101 101
10890,101 30 101 101 101
10891,101 62 101 101 101
10892,101 58 101 101 101
10893,101 67 101 101 101
10894,101 62 101 101 101
10895,101 61 101 101 101
10896,101 62 101 101 101
10897,101 5 101 101 101
10898,101 61 101 101 101
10899,101 8 101 101 101
10900,101 2 101 101 101
10901,101 37 101 101 101
10902,101 37 101 101 101
10903,101 8 101 101 101
10904,101 83 101 101 101
10905,101 8 101 101 101
10906,101 22 101 101 101
10907,101 17 101 101 101
10908,101 55 101 101 101
10909,101 37 101 101 101
10910,101 17 101 101 101
10911,101 8 101 101 101
10912,101 99 101 101 101
10913,101 8 101 101 101
10914,101 2 101 101 101
10915,101 37 101 101 101
10916,101 37 101 101 101
10917,101 90 101 101 101
10918,101 90 101 101 101
10919,101 54 101 101 101
10920,101 79 101 101 101
10921,101 79 101 101 101
10922,101 79 101 101 101
10923,101 79 101 101 101
10924,101 79 101 101 101
10925,101 79 101 101 101
10926,101 12 101 101 101
10927,101 85 101 101 101
10928,101 12 101 101 101
10929,101 12 101 101 101
10930,101 46 101 101 101
10931,101 82 101 101 101
10932,101 64 101 101 101
10933,101 59 101 101 101
10934,101 59 101 101 101
10935,101 59 101 101 101
10936,101 0 101 101 101
10937,101 55 101 101 101
10938,101 30 101 101 101
10939,101 26 101 101 101
10940,101 90 101 101 101
10941,101 48 101 101 101
10942,101 0 101 101 101
10943,101 80 101 101 101
10944,101 30 101 101 101
10945,101 47 101 101 101
10946,101 93 101 101 101
10947,101 4 101 101 101
10948,101 0 101 101 101
10949,101 65 101 101 101
10950,101 69 101 101 101
10951,101 93 101 101 101
10952,101 96 101 101 101
10953,101 65 101 101 101
10954,101 31 101 101 101
10955,101 37 101 101 101
10956,101 80 101 101 101
10957,101 80 101 101 101
10958,101 87 101 101 101
10959,101 31 101 101 101
10960,101 80 101 101 101
10961,101 80 101 101 101
10962,101 87 101 101 101
10963,101 65 101 101 101
10964,101 65 101 101 101
10965,101 15 101 101 101
10966,101 93 101 101 101
10967,101 87 101 101 101
10968,101 3 101 101 101
10969,101 93 101 101 101
10970,101 20 101 101 101
10971,101 3 101 101 101
10972,101 30 101 101 101
10973,101 53 101 101 101
10974,101 87 101 101 101
10975,101 93 101 101 101
10976,101 59 101 101 101
10977,101 73 101 101 101
10978,101 17 101 101 101
10979,101 25 101 101 101
10980,101 31 101 101 101
10981,101 26 101 101 101
10982,101 77 101 101 101
10983,101 60 101 101 101
10984,101 31 101 101 101
10985,101 96 101 101 101
10986,101 91 101 101 101
10987,101 91 101 101 101
10988,101 77 101 101 101
10989,101 86 101 101 101
10990,101 55 101 101 101
10991,101 96 101 101 101
10992,101 73 101 101 101
10993,101 52 101 101 101
10994,101 20 101 101 101
10995,101 3 101 101 101
10996,101 59 101 101 101
10997,101 49 101 101 101
10998,101 0 101 101 101
10999,101 49 101 101 101
11000,101 21 101 101 101
11001,101 5 101 101 101
11002,101 49 101 101 101
11003,101 17 101 101 101
11004,101 59 101 101 101
11005,101 0 101 101 101
11006,101 5 101 101 101
11007,101 17 101 101 101
11008,101 0 101 101 101
11009,101 96 101 101 101
11010,101 96 101 101 101
11011,101 47 101 101 101
11012,101 2 101 101 101
11013,101 91 101 101 101
11014,101 91 101 101 101
11015,101 47 101 101 101
11016,101 93 101 101 101
11017,101 63 101 101 101
11018,101 59 101 101 101
11019,101 93 101 101 101
11020,101 55 101 101 101
11021,101 42 101 101 101
11022,101 26 101 101 101
11023,101 39 101 101 101
11024,101 39 101 101 101
11025,101 30 101 101 101
11026,101 60 101 101 101
11027,101 44 101 101 101
11028,101 80 101 101 101
11029,101 20 101 101 101
11030,101 20 101 101 101
11031,101 43 101 101 101
11032,101 45 101 101 101
11033,101 88 101 101 101
11034,101 88 101 101 101
11035,101 88 101 101 101
11036,101 96 101 101 101
11037,101 79 101 101 101
11038,101 79 101 101 101
11039,101 45 101 101 101
11040,101 19 101 101 101
11041,101 78 101 101 101
11042,101 0 101 101 101
11043,101 88 101 101 101
11044,101 88 101 101 101
11045,101 34 101 101 101
11046,101 88 101 101 101
11047,101 77 101 101 101
11048,101 59 101 101 101
11049,101 88 101 101 101
11050,101 88 101 101 101
11051,101 19 101 101 101
11052,101 88 101 101 101
11053,101 88 101 101 101
11054,101 88 101 101 101
11055,101 88 101 101 101
11056,101 88 101 101 101
11057,101 88 101 101 101
11058,101 88 101 101 101
11059,101 96 101 101 101
11060,101 88 101 101 101
11061,101 88 101 101 101
11062,101 88 101 101 101
11063,101 88 101 101 101
11064,101 88 101 101 101
11065,101 88 101 101 101
11066,101 88 101 101 101
11067,101 19 101 101 101
11068,101 88 101 101 101
11069,101 88 101 101 101
11070,101 88 101 101 101
11071,101 88 101 101 101
11072,101 88 101 101 101
11073,101 88 101 101 101
11074,101 88 101 101 101
11075,101 80 101 101 101
11076,101 70 101 101 101
11077,101 80 101 101 101
11078,101 40 101 101 101
11079,101 21 101 101 101
11080,101 22 101 101 101
11081,101 30 101 101 101
11082,101 41 101 101 101
11083,101 41 101 101 101
11084,101 83 101 101 101
11085,101 83 101 101 101
11086,101 5 101 101 101
11087,101 18 101 101 101
11088,101 18 101 101 101
11089,101 7 101 101 101
11090,101 90 101 101 101
11091,101 96 101 101 101
11092,101 65 101 101 101
11093,101 96 101 101 101
11094,101 62 101 101 101
11095,101 99 101 101 101
11096,101 8 101 101 101
11097,101 90 101 101 101
11098,101 83 101 101 101
11099,101 98 101 101 101
11100,101 25 101 101 101
11101,101 64 101 101 101
11102,101 29 101 101 101
11103,101 78 101 101 101
11104,101 93 101 101 101
11105,101 26 101 101 101
11106,101 34 101 101 101
11107,101 95 101 101 101
11108,101 55 101 101 101
11109,101 55 101 101 101
11110,101 70 101 101 101
11111,101 26 101 101 101
11112,101 91 101 101 101
11113,101 41 101 101 101
11114,101 80 101 101 101
11115,101 26 101 101 101
11116,101 65 101 101 101
11117,101 9 101 101 101
11118,101 55 101 101 101
11119,101 85 101 101 101
11120,101 76 101 101 101
11121,101 90 101 101 101
11122,101 90 101 101 101
11123,101 62 101 101 101
11124,101 20 101 101 101
11125,101 44 101 101 101
11126,101 58 101 101 101
11127,101 65 101 101 101
11128,101 65 101 101 101
11129,101 65 101 101 101
11130,101 20 101 101 101
11131,101 37 101 101 101
11132,101 65 101 101 101
11133,101 17 101 101 101
11134,101 3 101 101 101
11135,101 62 101 101 101
11136,101 21 101 101 101
11137,101 8 101 101 101
11138,101 8 101 101 101
11139,101 58 101 101 101
11140,101 62 101 101 101
11141,101 90 101 101 101
11142,101 53 101 101 101
11143,101 17 101 101 101
11144,101 47 101 101 101
11145,101 51 101 101 101
11146,101 51 101 101 101
11147,101 51 101 101 101
11148,101 17 101 101 101
11149,101 50 101 101 101
11150,101 73 101 101 101
11151,101 76 101 101 101
11152,101 71 101 101 101
11153,101 18 101 101 101
11154,101 54 101 101 101
11155,101 54 101 101 101
11156,101 87 101 101 101
11157,101 87 101 101 101
11158,101 87 101 101 101
11159,101 87 101 101 101
11160,101 83 101 101 101
11161,101 71 101 101 101
11162,101 73 101 101 101
11163,101 17 101 101 101
11164,101 17 101 101 101
11165,101 73 101 101 101
11166,101 70 101 101 101
11167,101 21 101 101 101
11168,101 33 101 101 101
11169,101 17 101 101 101
11170,101 41 101 101 101
11171,101 17 101 101 101
11172,101 70 101 101 101
11173,101 4 101 101 101
11174,101 70 101 101 101
11175,101 70 101 101 101
11176,101 70 101 101 101
11177,101 98 101 101 101
11178,101 75 101 101 101
11179,101 56 101 101 101
11180,101 98 101 101 101
11181,101 70 101 101 101
11182,101 70 101 101 101
11183,101 37 101 101 101
11184,101 56 101 101 101
11185,101 70 101 101 101
11186,101 76 101 101 101
11187,101 21 101 101 101
11188,101 49 101 101 101
11189,101 0 101 101 101
11190,101 22 101 101 101
11191,101 50 101 101 101
11192,101 0 101 101 101
11193,101 80 101 101 101
11194,101 0 101 101 101
11195,101 80 101 101 101
11196,101 0 101 101 101
11197,101 0 101 101 101
11198,101 26 101 101 101
11199,101 90 101 101 101
11200,101 33 101 101 101
11201,101 80 101 101 101
11202,101 28 101 101 101
11203,101 0 101 101 101
11204,101 57 101 101 101
11205,101 83 101 101 101
11206,101 83 101 101 101
11207,101 87 101 101 101
11208,101 71 101 101 101
11209,101 76 101 101 101
11210,101 5 101 101 101
11211,101 83 101 101 101
11212,101 90 101 101 101
11213,101 29 101 101 101
11214,101 63 101 101 101
11215,101 62 101 101 101
11216,101 78 101 101 101
11217,101 58 101 101 101
11218,101 44 101 101 101
11219,101 93 101 101 101
11220,101 90 101 101 101
11221,101 90 101 101 101
11222,101 90 101 101 101
11223,101 44 101 101 101
11224,101 44 101 101 101
11225,101 90 101 101 101
11226,101 90 101 101 101
11227,101 39 101 101 101
11228,101 17 101 101 101
11229,101 62 101 101 101
11230,101 29 101 101 101
11231,101 61 101 101 101
11232,101 87 101 101 101
11233,101 87 101 101 101
11234,101 87 101 101 101
11235,101 96 101 101 101
11236,101 34 101 101 101
11237,101 0 101 101 101
11238,101 47 101 101 101
11239,101 87 101 101 101
11240,101 54 101 101 101
11241,101 47 101 101 101
11242,101 83 101 101 101
11243,101 0 101 101 101
11244,101 0 101 101 101
11245,101 84 101 101 101
11246,101 87 101 101 101
11247,101 90 101 101 101
11248,101 78 101 101 101
11249,101 67 101 101 101
11250,101 21 101 101 101
11251,101 38 101 101 101
11252,101 61 101 101 101
11253,101 20 101 101 101
11254,101 57 101 101 101
11255,101 93 101 101 101
11256,101 40 101 101 101
11257,101 30 101 101 101
11258,101 25 101 101 101
11259,101 40 101 101 101
11260,101 8 101 101 101
11261,101 91 101 101 101
11262,101 11 101 101 101
11263,101 10 101 101 101
11264,101 2 101 101 101
11265,101 41 101 101 101
11266,101 83 101 101 101
11267,101 70 101 101 101
11268,101 91 101 101 101
11269,101 93 101 101 101
11270,101 76 101 101 101
11271,101 60 101 101 101
11272,101 20 101 101 101
11273,101 20 101 101 101
11274,101 20 101 101 101
11275,101 56 101 101 101
11276,101 98 101 101 101
11277,101 56 101 101 101
11278,101 68 101 101 101
11279,101 56 101 101 101
11280,101 41 101 101 101
11281,101 70 101 101 101
11282,101 69 101 101 101
11283,101 41 101 101 101
11284,101 25 101 101 101
11285,101 5 101 101 101
11286,101 73 101 101 101
11287,101 98 101 101 101
11288,101 51 101 101 101
11289,101 2 101 101 101
11290,101 16 101 101 101
11291,101 8 101 101 101
11292,101 25 101 101 101
11293,101 78 101 101 101
11294,101 17 101 101 101
11295,101 9 101 101 101
11296,101 31 101 101 101
11297,101 17 101 101 101
11298,101 93 101 101 101
11299,101 61 101 101 101
11300,101 75 101 101 101
11301,101 64 101 101 101
11302,101 86 101 101 101
11303,101 86 101 101 101
11304,101 86 101 101 101
11305,101 36 101 101 101
11306,101 73 101 101 101
11307,101 21 101 101 101
11308,101 60 101 101 101
11309,101 83 101 101 101
11310,101 20 101 101 101
11311,101 60 101 101 101
11312,101 44 101 101 101
11313,101 11 101 101 101
11314,101 2 101 101 101
11315,101 43 101 101 101
11316,101 43 101 101 101
11317,101 16 101 101 101
11318,101 90 101 101 101
11319,101 90 101 101 101
11320,101 25 101 101 101
11321,101 25 101 101 101
11322,101 16 101 101 101
11323,101 94 101 101 101
11324,101 78 101 101 101
11325,101 38 101 101 101
11326,101 20 101 101 101
11327,101 38 101 101 101
11328,101 10 101 101 101
11329,101 12 101 101 101
11330,101 62 101 101 101
11331,101 16 101 101 101
11332,101 32 101 101 101
11333,101 85 101 101 101
11334,101 85 101 101 101
11335,101 10 101 101 101
11336,101 7 101 101 101
11337,101 6 101 101 101
11338,101 25 101 101 101
11339,101 33 101 101 101
11340,101 33 101 101 101
11341,101 49 101 101 101
11342,101 33 101 101 101
11343,101 42 101 101 101
11344,101 42 101 101 101
11345,101 42 101 101 101
11346,101 30 101 101 101
11347,101 33 101 101 101
11348,101 44 101 101 101
11349,101 98 101 101 101
11350,101 98 101 101 101
11351,101 17 101 101 101
11352,101 91 101 101 101
11353,101 96 101 101 101
11354,101 26 101 101 101
11355,101 10 101 101 101
11356,101 10 101 101 101
11357,101 41 101 101 101
11358,101 84 101 101 101
11359,101 66 101 101 101
11360,101 0 101 101 101
11361,101 0 101 101 101
11362,101 0 101 101 101
11363,101 28 101 101 101
11364,101 26 101 101 101
11365,101 30 101 101 101
11366,101 26 101 101 101
11367,101 26 101 101 101
11368,101 42 101 101 101
11369,101 68 101 101 101
11370,101 17 101 101 101
11371,101 21 101 101 101
11372,101 98 101 101 101
11373,101 99 101 101 101
11374,101 39 101 101 101
11375,101 20 101 101 101
11376,101 17 101 101 101
11377,101 11 101 101 101
11378,101 84 101 101 101
11379,101 92 101 101 101
11380,101 84 101 101 101
11381,101 62 101 101 101
11382,101 62 101 101 101
11383,101 30 101 101 101
11384,101 62 101 101 101
11385,101 30 101 101 101
11386,101 63 101 101 101
11387,101 59 101 101 101
11388,101 59 101 101 101
11389,101 96 101 101 101
11390,101 59 101 101 101
11391,101 59 101 101 101
11392,101 59 101 101 101
11393,101 93 101 101 101
11394,101 75 101 101 101
11395,101 75 101 101 101
11396,101 70 101 101 101
11397,101 39 101 101 101
11398,101 76 101 101 101
11399,101 23 101 101 101
11400,101 39 101 101 101
11401,101 76 101 101 101
11402,101 76 101 101 101
11403,101 39 101 101 101
11404,101 40 101 101 101
11405,101 23 101 101 101
11406,101 47 101 101 101
11407,101 39 101 101 101
11408,101 55 101 101 101
11409,101 64 101 101 101
11410,101 64 101 101 101
11411,101 98 101 101 101
11412,101 56 101 101 101
11413,101 64 101 101 101
11414,101 98 101 101 101
11415,101 98 101 101 101
11416,101 28 101 101 101
11417,101 98 101 101 101
11418,101 21 101 101 101
11419,101 64 101 101 101
11420,101 98 101 101 101
11421,101 98 101 101 101
11422,101 21 101 101 101
11423,101 98 101 101 101
11424,101 5 101 101 101
11425,101 18 101 101 101
11426,101 68 101 101 101
11427,101 64 101 101 101
11428,101 73 101 101 101
11429,101 76 101 101 101
11430,101 2 101 101 101
11431,101 55 101 101 101
11432,101 37 101 101 101
11433,101 99 101 101 101
11434,101 59 101 101 101
11435,101 39 101 101 101
11436,101 33 101 101 101
11437,101 39 101 101 101
11438,101 39 101 101 101
11439,101 72 101 101 101
11440,101 91 101 101 101
11441,101 61 101 101 101
11442,101 20 101 101 101
11443,101 67 101 101 101
11444,101 67 101 101 101
11445,101 29 101 101 101
11446,101 29 101 101 101
11447,101 91 101 101 101
11448,101 91 101 101 101
11449,101 91 101 101 101
11450,101 48 101 101 101
11451,101 91 101 101 101
11452,101 91 101 101 101
11453,101 42 101 101 101
11454,101 91 101 101 101
11455,101 51 101 101 101
11456,101 48 101 101 101
11457,101 91 101 101 101
11458,101 47 101 101 101
11459,101 92 101 101 101
11460,101 92 101 101 101
11461,101 91 101 101 101
11462,101 91 101 101 101
11463,101 91 101 101 101
11464,101 91 101 101 101
11465,101 91 101 101 101
11466,101 91 101 101 101
11467,101 91 101 101 101
11468,101 51 101 101 101
11469,101 91 101 101 101
11470,101 91 101 101 101
11471,101 56 101 101 101
11472,101 98 101 101 101
11473,101 56 101 101 101
11474,101 98 101 101 101
11475,101 98 101 101 101
11476,101 98 101 101 101
11477,101 98 101 101 101
11478,101 98 101 101 101
11479,101 98 101 101 101
11480,101 56 101 101 101
11481,101 70 101 101 101
11482,101 98 101 101 101
11483,101 70 101 101 101
11484,101 98 101 101 101
11485,101 89 101 101 101
11486,101 59 101 101 101
11487,101 59 101 101 101
11488,101 56 101 101 101
11489,101 11 101 101 101
11490,101 25 101 101 101
11491,101 25 101 101 101
11492,101 68 101 101 101
11493,101 70 101 101 101
11494,101 69 101 101 101
11495,101 69 101 101 101
11496,101 70 101 101 101
11497,101 69 101 101 101
11498,101 69 101 101 101
11499,101 25 101 101 101
11500,101 25 101 101 101
11501,101 98 101 101 101
11502,101 41 101 101 101
11503,101 41 101 101 101
11504,101 46 101 101 101
11505,101 46 101 101 101
11506,101 29 101 101 101
11507,101 29 101 101 101
11508,101 22 101 101 101
11509,101 22 101 101 101
11510,101 82 101 101 101
11511,101 82 101 101 101
11512,101 46 101 101 101
11513,101 82 101 101 101
11514,101 82 101 101 101
11515,101 61 101 101 101
11516,101 83 101 101 101
11517,101 40 101 101 101
11518,101 20 101 101 101
11519,101 5 101 101 101
11520,101 5 101 101 101
11521,101 5 101 101 101
11522,101 36 101 101 101
11523,101 60 101 101 101
11524,101 35 101 101 101
11525,101 58 101 101 101
11526,101 58 101 101 101
11527,101 8 101 101 101
11528,101 40 101 101 101
11529,101 40 101 101 101
11530,101 59 101 101 101
11531,101 81 101 101 101
11532,101 98 101 101 101
11533,101 33 101 101 101
11534,101 40 101 101 101
11535,101 33 101 101 101
11536,101 17 101 101 101
11537,101 33 101 101 101
11538,101 37 101 101 101
11539,101 37 101 101 101
11540,101 46 101 101 101
11541,101 82 101 101 101
11542,101 82 101 101 101
11543,101 43 101 101 101
11544,101 84 101 101 101
11545,101 90 101 101 101
11546,101 90 101 101 101
11547,101 17 101 101 101
11548,101 36 101 101 101
11549,101 29 101 101 101
11550,101 59 101 101 101
11551,101 29 101 101 101
11552,101 36 101 101 101
11553,101 36 101 101 101
11554,101 80 101 101 101
11555,101 78 101 101 101
11556,101 59 101 101 101
11557,101 42 101 101 101
11558,101 91 101 101 101
11559,101 91 101 101 101
11560,101 77 101 101 101
11561,101 77 101 101 101
11562,101 42 101 101 101
11563,101 51 101 101 101
11564,101 77 101 101 101
11565,101 6 101 101 101
11566,101 77 101 101 101
11567,101 13 101 101 101
11568,101 77 101 101 101
11569,101 77 101 101 101
11570,101 77 101 101 101
11571,101 52 101 101 101
11572,101 75 101 101 101
11573,101 75 101 101 101
11574,101 19 101 101 101
11575,101 19 101 101 101
11576,101 37 101 101 101
11577,101 29 101 101 101
11578,101 82 101 101 101
11579,101 29 101 101 101
11580,101 29 101 101 101
11581,101 29 101 101 101
11582,101 63 101 101 101
11583,101 60 101 101 101
11584,101 29 101 101 101
11585,101 60 101 101 101
11586,101 64 101 101 101
11587,101 99 101 101 101
11588,101 67 101 101 101
11589,101 64 101 101 101
11590,101 80 101 101 101
11591,101 80 101 101 101
11592,101 80 101 101 101
11593,101 80 101 101 101
11594,101 80 101 101 101
11595,101 67 101 101 101
11596,101 11 101 101 101
11597,101 58 101 101 101
11598,101 22 101 101 101
11599,101 22 101 101 101
11600,101 30 101 101 101
11601,101 61 101 101 101
11602,101 57 101 101 101
11603,101 61 101 101 101
11604,101 63 101 101 101
11605,101 80 101 101 101
11606,101 57 101 101 101
11607,101 57 101 101 101
11608,101 82 101 101 101
11609,101 36 101 101 101
11610,101 82 101 101 101
11611,101 82 101 101 101
11612,101 60 101 101 101
11613,101 85 101 101 101
11614,101 43 101 101 101
11615,101 89 101 101 101
11616,101 3 101 101 101
11617,101 31 101 101 101
11618,101 83 101 101 101
11619,101 83 101 101 101
11620,101 53 101 101 101
11621,101 86 101 101 101
11622,101 53 101 101 101
11623,101 86 101 101 101
11624,101 80 101 101 101
11625,101 40 101 101 101
11626,101 83 101 101 101
11627,101 83 101 101 101
11628,101 83 101 101 101
11629,101 37 101 101 101
11630,101 37 101 101 101
11631,101 37 101 101 101
11632,101 47 101 101 101
11633,101 48 101 101 101
11634,101 50 101 101 101
11635,101 37 101 101 101
11636,101 91 101 101 101
11637,101 99 101 101 101
11638,101 50 101 101 101
11639,101 91 101 101 101
11640,101 59 101 101 101
11641,101 41 101 101 101
11642,101 59 101 101 101
11643,101 14 101 101 101
11644,101 42 101 101 101
11645,101 14 101 101 101
11646,101 6 101 101 101
11647,101 37 101 101 101
11648,101 7 101 101 101
11649,101 15 101 101 101
11650,101 90 101 101 101
11651,101 15 101 101 101
11652,101 48 101 101 101
11653,101 48 101 101 101
11654,101 10 101 101 101
11655,101 42 101 101 101
11656,101 91 101 101 101
11657,101 42 101 101 101
11658,101 42 101 101 101
11659,101 42 101 101 101
11660,101 42 101 101 101
11661,101 42 101 101 101
11662,101 14 101 101 101
11663,101 91 101 101 101
11664,101 10 101 101 101
11665,101 85 101 101 101
11666,101 15 101 101 101
11667,101 10 101 101 101
11668,101 48 101 101 101
11669,101 32 101 101 101
11670,101 15 101 101 101
11671,101 28 101 101 101
11672,101 28 101 101 101
11673,101 90 101 101 101
11674,101 64 101 101 101
11675,101 64 101 101 101
11676,101 22 101 101 101
11677,101 58 101 101 101
11678,101 86 101 101 101
11679,101 64 101 101 101
11680,101 83 101 101 101
11681,101 95 101 101 101
11682,101 95 101 101 101
11683,101 93 101 101 101
11684,101 37 101 101 101
11685,101 83 101 101 101
11686,101 5 101 101 101
11687,101 83 101 101 101
11688,101 83 101 101 101
11689,101 5 101 101 101
11690,101 99 101 101 101
11691,101 41 101 101 101
11692,101 13 101 101 101
11693,101 13 101 101 101
11694,101 13 101 101 101
11695,101 14 101 101 101
11696,101 83 101 101 101
11697,101 6 101 101 101
11698,101 31 101 101 101
11699,101 6 101 101 101
11700,101 31 101 101 101
11701,101 90 101 101 101
11702,101 71 101 101 101
11703,101 16 101 101 101
11704,101 37 101 101 101
11705,101 73 101 101 101
11706,101 28 101 101 101
11707,101 18 101 101 101
11708,101 5 101 101 101
11709,101 91 101 101 101
11710,101 91 101 101 101
11711,101 48 101 101 101
11712,101 13 101 101 101
11713,101 13 101 101 101
11714,101 48 101 101 101
11715,101 16 101 101 101
11716,101 95 101 101 101
11717,101 10 101 101 101
11718,101 8 101 101 101
11719,101 13 101 101 101
11720,101 91 101 101 101
11721,101 73 101 101 101
11722,101 21 101 101 101
11723,101 28 101 101 101
11724,101 42 101 101 101
11725,101 42 101 101 101
11726,101 76 101 101 101
11727,101 28 101 101 101
11728,101 28 101 101 101
11729,101 8 101 101 101
11730,101 43 101 101 101
11731,101 77 101 101 101
11732,101 43 101 101 101
11733,101 43 101 101 101
11734,101 73 101 101 101
11735,101 7 101 101 101
11736,101 32 101 101 101
11737,101 7 101 101 101
11738,101 7 101 101 101
11739,101 7 101 101 101
11740,101 7 101 101 101
11741,101 51 101 101 101
11742,101 32 101 101 101
11743,101 16 101 101 101
11744,101 7 101 101 101
11745,101 28 101 101 101
11746,101 51 101 101 101
11747,101 60 101 101 101
11748,101 40 101 101 101
11749,101 13 101 101 101
11750,101 91 101 101 101
11751,101 13 101 101 101
11752,101 90 101 101 101
11753,101 90 101 101 101
11754,101 20 101 101 101
11755,101 8 101 101 101
11756,101 8 101 101 101
11757,101 28 101 101 101
11758,101 7 101 101 101
11759,101 4 101 101 101
11760,101 91 101 101 101
11761,101 6 101 101 101
11762,101 32 101 101 101
11763,101 42 101 101 101
11764,101 18 101 101 101
11765,101 18 101 101 101
11766,101 14 101 101 101
11767,101 83 101 101 101
11768,101 83 101 101 101
11769,101 83 101 101 101
11770,101 83 101 101 101
11771,101 83 101 101 101
11772,101 83 101 101 101
11773,101 83 101 101 101
11774,101 14 101 101 101
11775,101 14 101 101 101
11776,101 14 101 101 101
11777,101 10 101 101 101
11778,101 10 101 101 101
11779,101 10 101 101 101
11780,101 50 101 101 101
11781,101 50 101 101 101
11782,101 28 101 101 101
11783,101 28 101 101 101
11784,101 59 101 101 101
11785,101 32 101 101 101
11786,101 60 101 101 101
11787,101 77 101 101 101
11788,101 5 101 101 101
11789,101 5 101 101 101
11790,101 65 101 101 101
11791,101 84 101 101 101
11792,101 47 101 101 101
11793,101 47 101 101 101
11794,101 47 101 101 101
11795,101 92 101 101 101
11796,101 92 101 101 101
11797,101 92 101 101 101
11798,101 92 101 101 101
11799,101 46 101 101 101
11800,101 46 101 101 101
11801,101 46 101 101 101
11802,101 66 101 101 101
11803,101 83 101 101 101
11804,101 83 101 101 101
11805,101 20 101 101 101
